1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.),17 - Longitude (decimal),16 - Latitude (decimal),58 - Deck Condition Rating,59 - Superstructure Condition Rating,60 - Substructure Condition Rating,62 - Culverts Condition Rating,63 - Operating Rating Method Code,64 - Operating Rating (US tons),66 - Inventory Rating (US tons),91 - Designated Inspection Frequency,90 - Inspection Date,92A - Fracture Critical Details,92B - Underwater Inspection,92C - Other Special Inspection,93A - Fracture Critical Detail Date,93B - Underwater Inspection Date,93C - Other Special Inspection Date,21 - Maintenance Responsibility
31,Nebraska,C004106210     ,County Highway Agency,81,Hamilton County,0,0,No Place Code,1951,50,Wood or Timber,Stringer/Multi-beam or Girder,1,40,STREAM                  ,COUNTY HIGHWAY    ,Fair,71,801,-98.0265,40.7275,5,7,6,N,2,6.6,4.4,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001402515     ,County Highway Agency,27,Cedar County,0,0,No Place Code,1989,35,Steel,Stringer/Multi-beam or Girder,2,80.1,STREAM                  ,COUNTY HIGHWAY    ,Fair,33,2258.7,-97.25,42.5333,5,6,6,N,1,30.9,17.6,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C009143430     ,County Highway Agency,181,Webster County,0,0,No Place Code,1935,30,Steel,Truss - Thru,1,41,BEAVER CREEK            ,ROAD J            ,Poor,87,672.7,-98.2793,40.1184,4,5,6,N,1,13.2,6.6,24,8/2/2017 0:00,Y24,N  ,N  ,821,,,2
31,Nebraska,C004114125     ,County Highway Agency,81,Hamilton County,0,0,No Place Code,1940,40,Steel,Girder and Floorbeam System,1,48.9,N BR BIG BLUE RIVER     ,V ROAD            ,Fair,82,978.3,-97.9032,41.0253,5,6,7,N,1,19.8,12.1,24,9/2/2018 0:00,Y24,N  ,N  ,920,,,2
31,Nebraska,C007103405     ,County Highway Agency,141,Platte County,0,0,No Place Code,1983,40,Steel,Stringer/Multi-beam or Girder,1,69.9,LOOKING GLASS CREEK     ,COUNTY HIGHWAY    ,Good,39,2086.4,-97.6983,41.5117,7,7,7,N,1,44.1,26.5,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006321240     ,County Highway Agency,125,Nance County,0,0,No Place Code,1935,100,Steel,Stringer/Multi-beam or Girder,1,30.8,LOUP RIVER CANAL TRIB   ,480TH ST          ,Fair,87,799.3,-97.7247,41.4526,6,7,6,N,1,48.5,28.7,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,M0990D5905     ,City or Municipal Highway Agency,125,Nance County,18475,18475,Genoa city,1938,200,Concrete,Slab,2,124,LRPPD CANAL             ,CHESTNUT STREET   ,Fair,84,3824.6,-97.7283,41.4417,6,5,5,N,0,36.4,24.3,24,11/2/2018 0:00,N  ,Y60,N  ,,1018,,4
31,Nebraska,C006501405     ,County Highway Agency,129,Nuckolls County,0,0,No Place Code,1984,25,Steel,Stringer/Multi-beam or Girder,1,53.1,LIBERTY CREEK           ,COUNTY HIGHWAY    ,Fair,38,1395,-98.22,40.2633,5,7,5,N,1,99.2,78.3,24,8/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006332810     ,County Highway Agency,125,Nance County,0,0,No Place Code,2007,40,Concrete,Culvert,3,40,STREAM                  ,TOWNSHIP ROAD     ,Good,15,1037.4,-97.7733,41.3367,N,N,N,9,0,36.4,24.3,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S057 06140     ,State Highway Agency,27,Cedar County,0,0,No Place Code,1987,1835,Concrete,Culvert,3,33.1,STREAM                  ,N57               ,Good,35,793.6,-97.2508,42.5519,N,N,N,8,0,47.4,36.4,48,9/2/2016 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C006105103     ,County Highway Agency,121,Merrick County,0,0,No Place Code,1968,45,Wood or Timber,Stringer/Multi-beam or Girder,1,25.9,TRIB. TO SILVER CREEK   ,COUNTY ROAD 26    ,Poor,54,578.2,-97.8099,41.2523,6,6,4,N,2,13.2,7.7,24,11/2/2018 0:00,N  ,N  ,Y24,,,120,2
31,Nebraska,S022 07415     ,State Highway Agency,125,Nance County,0,0,No Place Code,1993,2600,Concrete,Culvert,2,27.9,STREAM                  ,N22               ,Good,29,1116.2,-97.7253,41.4549,N,N,N,7,0,47.4,36.4,48,12/2/2016 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S020 37940     ,State Highway Agency,27,Cedar County,0,0,No Place Code,1950,1995,Concrete,Culvert,4,50.9,STREAM                  ,US20              ,Good,72,2035.5,-97.3255,42.3864,N,N,N,7,0,36.4,24.3,24,9/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S004 07603     ,State Highway Agency,129,Nuckolls County,0,0,No Place Code,2002,575,Prestressed Concrete,Stringer/Multi-beam or Girder,1,142.1,LIBERTY CREEK           ,N4                ,Good,20,5453.1,-98.2108,40.2928,8,7,7,N,1,91.5,55.1,24,7/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C006500210     ,County Highway Agency,129,Nuckolls County,0,0,No Place Code,2015,30,Steel,Stringer/Multi-beam or Girder,1,40,LIBERTY CREEK TRIB      ,ROAD AA           ,Fair,7,1142.5,-98.1859,40.3505,5,7,7,N,3,55.1,41.9,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007121613     ,County Highway Agency,141,Platte County,0,0,No Place Code,1975,10,Steel,Stringer/Multi-beam or Girder,3,98.1,SHELL CREEK             ,TOWNSHIP ROAD     ,Fair,47,2928.7,-97.6467,41.6417,5,7,5,N,1,37.5,23.1,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007004515     ,County Highway Agency,139,Pierce County,0,0,No Place Code,1981,45,Steel,Stringer/Multi-beam or Girder,1,49.9,STREAM                  ,COUNTY HIGHWAY    ,Fair,41,1227.1,-97.4067,42.2017,5,7,7,N,1,34.2,19.8,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006326105     ,County Highway Agency,125,Nance County,0,0,No Place Code,2009,80,Concrete,Culvert,3,24,DRAINAGE DITCH          ,COUNTY RD 400TH AV,Good,13,620.8,-97.715,41.4833,N,N,N,9,0,46.3,36.4,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001801210     ,County Highway Agency,35,Clay County,0,0,No Place Code,1935,75,Steel,Stringer/Multi-beam or Girder,1,22,STREAM                  ,COLL 7596         ,Fair,87,483.2,-98.075,40.626,5,7,5,N,1,28.7,16.5,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007112345     ,County Highway Agency,141,Platte County,0,0,No Place Code,2012,50,Concrete,Culvert,3,34.1,STREAM                  ,TOWNSHIP ROAD     ,Good,10,1018.7,-97.62,41.7067,N,N,N,9,0,46.3,36.4,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S275 07202     ,State Highway Agency,119,Madison County,0,0,No Place Code,2006,7010,Concrete,Culvert,3,40,ELKHORN RIVER TRIBUTARY ,US275             ,Good,16,1602.1,-97.4803,42.0324,N,N,N,8,0,47.4,36.4,24,5/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C004102205     ,County Highway Agency,81,Hamilton County,0,0,No Place Code,1935,40,Steel,Truss - Thru,1,40,N BR BIG BLUE RIVER     ,COUNTY HIGHWAY    ,Poor,87,643.5,-97.9108,41.0177,5,5,4,N,1,16.5,9.9,24,9/2/2017 0:00,Y24,N  ,N  ,921,,,2
31,Nebraska,C009124035     ,County Highway Agency,181,Webster County,0,0,No Place Code,1935,60,Steel,Stringer/Multi-beam or Girder,1,49.9,SAND CREEK TRIBUTARY    ,RD F              ,Fair,87,1194.4,-98.3018,40.0747,5,7,7,N,0,0,0,24,9/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S034 25295     ,State Highway Agency,81,Hamilton County,0,0,No Place Code,1996,2675,Concrete Continuous,Slab,3,105,LINCOLN CREEK           ,US34              ,Good,26,4856.7,-97.9728,40.8725,9,8,8,N,1,80.5,48.5,48,7/2/2015 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C005902505     ,County Highway Agency,119,Madison County,0,0,No Place Code,2006,20,Steel,Stringer/Multi-beam or Girder,1,40,STREAM                  ,COUNTY HIGHWAY    ,Fair,16,1063.7,-97.5833,41.755,5,8,8,N,1,57.3,34.2,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,M1090D3905     ,City or Municipal Highway Agency,139,Pierce County,20470,20470,Hadar village,1981,390,Steel,Stringer/Multi-beam or Girder,1,70.9,HADAR CREEK             ,CENTER ST/FAS 2950,Good,41,2301.8,-97.4512,42.1019,8,8,8,N,1,40.8,24.3,24,10/2/2017 0:00,N  ,N  ,N  ,,,,4
31,Nebraska,S081 16577     ,State Highway Agency,139,Pierce County,0,0,No Place Code,1938,4615,Concrete,Culvert,5,24,STREAM                  ,US81              ,Good,84,958.6,-97.4264,42.1603,N,N,N,8,0,36.4,24.3,24,10/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S022 07274     ,State Highway Agency,125,Nance County,18475,18475,Genoa city,2005,2890,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,2,252,BEAVER CREEK            ,N22/N39           ,Good,17,10664,-97.7346,41.4411,7,8,7,N,3,56.2,34.2,24,12/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,S022 07279     ,State Highway Agency,125,Nance County,18475,18475,Genoa city,1936,2890,Concrete,Culvert,3,43,LRPPD CANAL             ,N22/N39           ,Good,86,1029.4,-97.7346,41.4416,N,N,N,7,0,36.4,24.3,24,12/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C001401710     ,County Highway Agency,27,Cedar County,0,0,No Place Code,1991,30,Steel,Stringer/Multi-beam or Girder,1,45.9,MIDDLE LOGAN CREEK      ,560TH AVE         ,Good,31,1311,-97.3298,42.3841,7,7,7,N,1,76.1,45.2,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S084 04482     ,State Highway Agency,27,Cedar County,0,0,No Place Code,1934,1035,Concrete,Culvert,2,21,STREAM                  ,N84               ,Good,88,564.9,-97.23,42.6125,N,N,N,7,0,36.4,24.3,24,9/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C006510935     ,County Highway Agency,129,Nuckolls County,0,0,No Place Code,1935,5,Concrete,Stringer/Multi-beam or Girder,3,100.7,LIBERTY CREEK           ,2900 RD           ,Good,87,2874.9,-98.1995,40.3316,8,8,8,N,1,34.2,26.5,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S081 16590     ,State Highway Agency,139,Pierce County,0,0,No Place Code,1938,4615,Concrete,Culvert,6,44.9,N FK ELKHORN RIVER TRIB ,US81              ,Good,84,1799.1,-97.4264,42.1623,N,N,N,7,0,36.4,24.3,24,10/2/2018 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C007123205     ,County Highway Agency,141,Platte County,0,0,No Place Code,1905,5,Steel,Truss - Thru,1,60,LOOKING GLASS CREEK     ,TOWNSHIP RD 295 ST,Poor,117,945.5,-97.6999,41.5266,6,3,4,N,1,0,0,24,6/2/2017 0:00,Y24,N  ,N  ,617,,,2
31,Nebraska,S080 33218     ,State Highway Agency,81,Hamilton County,0,2690,Aurora city,1966,2425,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,4,261.2,I80                     ,N14               ,Fair,56,8568.1,-97.9969,40.8219,6,7,7,N,1,57.3,34.2,24,7/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C006550510     ,County Highway Agency,129,Nuckolls County,0,0,No Place Code,2014,20,Steel,Culvert,3,27.6,STREAM                  ,ROAD 2700         ,Good,8,768.5,-98.2367,40.2417,N,N,N,8,0,46.3,36.4,24,8/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004103310     ,County Highway Agency,81,Hamilton County,0,0,No Place Code,1963,15,Steel,Stringer/Multi-beam or Girder,1,50.9,LINCOLN CREEK           ,COUNTY HIGHWAY    ,Fair,59,1518.2,-97.9783,40.8667,5,7,7,N,1,48.5,28.7,24,12/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007102025     ,County Highway Agency,141,Platte County,0,0,No Place Code,1935,60,Steel,Stringer/Multi-beam or Girder,2,40,STREAM                  ,COLL 7626         ,Fair,87,958.6,-97.664,41.6129,5,7,7,N,1,15.4,8.8,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004102710     ,County Highway Agency,81,Hamilton County,0,0,No Place Code,2001,40,Steel,Stringer/Multi-beam or Girder,1,61,STREAM                  ,COUNTY HIGHWAY    ,Fair,21,1741.8,-98.0351,40.7306,5,6,7,N,1,81.6,48.5,24,12/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006501810     ,County Highway Agency,129,Nuckolls County,0,0,No Place Code,1991,20,Concrete,Culvert,3,25.9,STREAM                  ,COUNTY HIGHWAY    ,Good,31,722.8,-98.24,40.235,N,N,N,7,0,36.4,24.3,24,8/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005903120     ,County Highway Agency,119,Madison County,0,0,No Place Code,1954,50,Steel,Stringer/Multi-beam or Girder,3,49.9,STREAM                  ,COUNTY HIGHWAY    ,Fair,68,1063.5,-97.5425,41.9015,5,7,6,N,1,19.8,11,24,1/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007004105     ,County Highway Agency,139,Pierce County,0,0,No Place Code,1920,50,Steel,Truss - Thru,1,129.9,N FK ELKHORN RIVER      ,554 AVE           ,Fair,102,2046,-97.4456,42.1256,6,5,6,N,1,5.5,4.4,24,9/2/2017 0:00,Y24,N  ,N  ,921,,,2
31,Nebraska,C001413210     ,County Highway Agency,27,Cedar County,0,0,No Place Code,1973,100,Steel,Truss - Thru,1,102,BOW CREEK               ,883 ROAD          ,Fair,49,2845.4,-97.2268,42.6269,6,5,5,N,1,14.3,7.7,24,9/2/2017 0:00,Y24,N  ,N  ,921,,,2
31,Nebraska,C006105105     ,County Highway Agency,121,Merrick County,0,0,No Place Code,2011,35,Concrete,Culvert,5,66.6,SILVER CREEK            ,COUNTY ROAD 26    ,Good,11,1726.2,-97.81,41.2717,N,N,N,7,0,47.4,36.4,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006500810     ,County Highway Agency,129,Nuckolls County,0,0,No Place Code,1999,15,Concrete Continuous,Slab,3,117.1,LIBERTY CREEK           ,COUNTY HIGHWAY    ,Fair,23,3535.3,-98.2117,40.3067,6,7,6,N,1,89.3,43,24,8/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007012830     ,County Highway Agency,139,Pierce County,0,0,No Place Code,1935,15,Wood or Timber,Stringer/Multi-beam or Girder,1,24,STREAM                  ,COUNTY HIGHWAY    ,Poor,87,487.2,-97.3919,42.2504,3,4,6,N,2,14.3,9.9,24,8/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001802525     ,County Highway Agency,35,Clay County,0,0,No Place Code,2013,40,Steel,Stringer/Multi-beam or Girder,1,60,W FK BIG BLUE RIVER     ,TOWNSHIP ROAD     ,Good,9,1713.7,-98.0517,40.695,8,8,8,N,3,46.3,36.4,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004102003     ,County Highway Agency,81,Hamilton County,0,0,No Place Code,1975,40,Concrete,Stringer/Multi-beam or Girder,1,29.9,STREAM                  ,COUNTY HIGHWAY    ,Good,47,764,-97.9109,41.0321,7,7,7,N,1,63.9,37.5,24,12/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007012435     ,County Highway Agency,139,Pierce County,0,0,No Place Code,1935,80,Steel,Stringer/Multi-beam or Girder,1,32.2,STREAM                  ,COLL 7716         ,Fair,87,516.9,-97.3797,42.2793,5,7,7,N,1,38.6,23.1,24,9/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S014 06170     ,State Highway Agency,81,Hamilton County,0,2690,Aurora city,1993,4350,Concrete Continuous,Slab,3,77.1,BEAVER CREEK            ,N14               ,Good,29,3566.6,-97.9969,40.8291,7,7,7,N,1,94.8,57.3,48,7/2/2017 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C004103925     ,County Highway Agency,81,Hamilton County,0,0,No Place Code,1935,50,Steel,Stringer/Multi-beam or Girder,1,51.5,BIG BLUE RIVER          ,U RD              ,Good,87,1183,-97.9213,41.0095,8,8,7,N,3,76.1,58.4,24,12/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005910405     ,County Highway Agency,119,Madison County,0,0,No Place Code,1935,80,Steel,Stringer/Multi-beam or Girder,1,40,HADAR CREEK TRIB        ,NUCOR RD          ,Fair,87,814.2,-97.4685,42.076,5,6,6,N,1,26.5,15.4,24,12/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C009114505     ,County Highway Agency,181,Webster County,0,0,No Place Code,1935,10,Steel,Stringer/Multi-beam or Girder,1,28.9,SUPERIOR CANAL          ,COUNTY HIGHWAY    ,Fair,87,644.1,-98.3116,40.0672,7,7,6,N,1,26.5,16.5,24,3/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S078 00132     ,State Highway Agency,181,Webster County,0,0,No Place Code,1983,240,Concrete,Culvert,3,29.9,ASH CREEK               ,N78               ,Good,39,715,-98.3303,40.0217,N,N,N,7,0,47.4,36.4,48,8/2/2015 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C005903423     ,County Highway Agency,119,Madison County,0,0,No Place Code,2007,35,Steel,Culvert,3,34.1,DRAINAGE WAY            ,COUNTY HIGHWAY    ,Good,15,750,-97.5633,41.8583,N,N,N,8,0,41.9,36.4,24,1/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001443330     ,County Highway Agency,27,Cedar County,0,0,No Place Code,1971,40,Steel,Stringer/Multi-beam or Girder,2,117.1,BOW CREEK               ,568TH AVE         ,Poor,51,2882,-97.1727,42.7567,5,7,3,N,1,20.9,12.1,24,10/2/2017 0:00,N  ,N  ,Y24,,,1020,2
31,Nebraska,C007111716     ,County Highway Agency,141,Platte County,0,0,No Place Code,1961,20,Steel,Stringer/Multi-beam or Girder,1,24,STREAM                  ,TOWNSHIP ROAD     ,Fair,61,573.6,-97.6767,41.595,5,8,8,N,1,38.6,23.1,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007014810     ,County Highway Agency,139,Pierce County,0,0,No Place Code,1980,75,Steel,Stringer/Multi-beam or Girder,1,71.9,HADAR CREEK             ,COLL 7714         ,Fair,42,2168.7,-97.4581,42.1052,5,8,8,N,1,32,18.7,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C009104220P    ,County Highway Agency,181,Webster County,0,0,No Place Code,1935,50,Steel,Stringer/Multi-beam or Girder,3,68.9,ASH CREEK               ,FAS 1990          ,Poor,87,1401.5,-98.3203,40.0521,5,7,4,N,1,38.6,23.1,24,5/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007112350     ,County Highway Agency,141,Platte County,0,0,No Place Code,1991,30,Steel,Stringer/Multi-beam or Girder,1,29.9,SO FORK UNION CREEK TRIB,COUNTY HIGHWAY    ,Fair,31,891.4,-97.6183,41.7333,5,8,5,N,1,49.6,28.7,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006550515     ,County Highway Agency,129,Nuckolls County,0,0,No Place Code,1988,20,Steel,Stringer/Multi-beam or Girder,1,65,LIBERTY CREEK           ,COUNTY HIGHWAY    ,Fair,34,1705,-98.2367,40.2567,6,7,7,N,1,57.3,34.2,24,8/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005912910     ,County Highway Agency,119,Madison County,0,0,No Place Code,2012,35,Steel,Culvert,3,32.2,TAYLOR CREEK            ,COUNTY HIGHWAY    ,Good,10,896.6,-97.5617,41.8667,N,N,N,8,0,46.3,36.4,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,S022 07139     ,State Highway Agency,125,Nance County,0,0,No Place Code,1957,1175,Concrete Continuous,Slab,5,205.1,LRPPD CANAL             ,N22               ,Fair,65,6727.4,-97.7475,41.4312,6,6,7,N,1,61.7,37.5,24,12/2/2018 0:00,N  ,Y60,N  ,,1018,,1
31,Nebraska,C007101420     ,County Highway Agency,141,Platte County,0,0,No Place Code,1996,10,Steel,Stringer/Multi-beam or Girder,1,60,SHELL CREEK             ,COUNTY HIGHWAY    ,Good,26,1792.5,-97.6517,41.6567,8,8,8,N,1,68.3,40.8,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006305705P    ,County Highway Agency,125,Nance County,0,0,No Place Code,1935,85,Steel,Truss - Thru,1,151.9,BEAVER CREEK            ,TOWNSHIP ROAD     ,Fair,87,2990.2,-97.7441,41.4418,5,5,6,N,1,16.5,9.9,24,9/2/2018 0:00,Y24,N  ,N  ,920,,,2
31,Nebraska,C007113020     ,County Highway Agency,141,Platte County,0,0,No Place Code,1994,20,Steel,Stringer/Multi-beam or Girder,3,98.1,LOOKING GLASS CREEK     ,TOWNSHIP ROAD     ,Good,28,2928.7,-97.7017,41.54,7,8,8,N,1,75,45.2,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C009144415     ,County Highway Agency,181,Webster County,0,0,No Place Code,1935,10,Steel,Stringer/Multi-beam or Girder,1,40,ASH CREEK               ,COUNTY HIGHWAY    ,Fair,87,787.9,-98.324,40.0457,7,7,6,N,1,40.8,25.4,24,5/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007012430     ,County Highway Agency,139,Pierce County,0,0,No Place Code,1910,80,Steel,Truss - Thru,1,45.9,STREAM                  ,COLL 7716         ,Poor,112,738.4,-97.3851,42.2793,2,0,5,N,1,0,0,24,9/2/2017 0:00,Y24,N  ,N  ,917,,,2
31,Nebraska,S057 06219     ,State Highway Agency,27,Cedar County,0,0,No Place Code,1987,1835,Prestressed Concrete,Tee Beam,3,91.9,KERLOO CREEK            ,N57               ,Good,35,3526.3,-97.2637,42.5582,7,7,7,N,1,76.1,46.3,48,9/2/2016 0:00,N  ,N  ,N  ,,,,1
31,Nebraska,C006104903     ,County Highway Agency,121,Merrick County,0,0,No Place Code,1978,195,Prestressed Concrete,Tee Beam,1,36.1,STREAM                  ,FAS 2480          ,Fair,44,1077.5,-97.829,41.2431,5,9,9,N,1,50.7,29.8,24,12/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001401205P    ,County Highway Agency,27,Cedar County,0,0,No Place Code,1975,60,Steel Continuous,Stringer/Multi-beam or Girder,3,323.2,BOW CREEK               ,COUNTY HIGHWAY    ,Good,47,9966.3,-97.1733,42.765,7,8,7,N,1,47.4,27.6,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007014805     ,County Highway Agency,139,Pierce County,0,0,No Place Code,1935,75,Steel,Stringer/Multi-beam or Girder,2,79.1,HADAR CREEK             ,COLL 7714         ,Poor,87,1582.4,-97.4611,42.1052,5,7,4,N,1,17.6,11,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C006305305     ,County Highway Agency,125,Nance County,0,0,No Place Code,1992,40,Concrete,Stringer/Multi-beam or Girder,2,59.1,PRAIRIE CREEK           ,TOWNSHIP ROAD     ,Fair,30,1685.6,-97.7917,41.3317,8,8,6,N,1,88.2,51.8,24,11/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C009124030     ,County Highway Agency,181,Webster County,0,0,No Place Code,1998,75,Steel,Stringer/Multi-beam or Girder,1,46.9,SOAP CREEK              ,COUNTY HIGHWAY    ,Good,24,1308.4,-98.314,40.0747,7,8,8,N,1,61.7,37.5,24,5/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001402315     ,County Highway Agency,27,Cedar County,0,0,No Place Code,1935,45,Steel,Stringer/Multi-beam or Girder,1,28.9,STREAM                  ,COUNTY HIGHWAY    ,Poor,87,464.1,-97.27,42.545,5,6,3,N,1,0,0,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001423607     ,County Highway Agency,27,Cedar County,0,0,No Place Code,1992,25,Steel,Stringer/Multi-beam or Girder,1,32.5,STREAM                  ,COUNTY HIGHWAY    ,Fair,30,884.5,-97.2467,42.5983,5,8,7,N,1,29.8,17.6,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C001422725     ,County Highway Agency,27,Cedar County,0,0,No Place Code,2000,40,Concrete,Stringer/Multi-beam or Girder,1,30.8,BOW CREEK TRIB          ,565TH AVE         ,Fair,22,880.3,-97.2303,42.636,5,5,7,N,1,73.9,44.1,24,10/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C005902815     ,County Highway Agency,119,Madison County,0,0,No Place Code,1954,175,Concrete,Slab,3,60,STREAM                  ,FAS 2810          ,Fair,68,1437.9,-97.5494,41.902,5,7,6,N,1,37.5,23.1,24,1/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C004115020     ,County Highway Agency,81,Hamilton County,0,0,No Place Code,1963,80,Concrete,Culvert,3,39,BEAVER CREEK            ,COUNTY HIGHWAY    ,Good,59,935.1,-98.0099,40.8143,N,N,N,7,0,36.4,24.3,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007004725     ,County Highway Agency,139,Pierce County,0,0,No Place Code,1935,25,Steel,Stringer/Multi-beam or Girder,1,39,STREAM                  ,COUNTY HIGHWAY    ,Poor,87,640.5,-97.3875,42.2806,8,6,3,N,1,23.1,13.2,24,9/2/2018 0:00,N  ,N  ,Y24,,,1021,2
31,Nebraska,C007003910     ,County Highway Agency,139,Pierce County,0,0,No Place Code,1935,60,Steel,Truss - Thru,1,65.9,HADAR CREEK             ,553 AVE           ,Fair,87,1038.5,-97.4653,42.1004,5,5,5,N,1,26.5,16.5,24,9/2/2017 0:00,Y24,N  ,N  ,921,,,2
31,Nebraska,C006326110     ,County Highway Agency,125,Nance County,0,0,No Place Code,2002,50,Concrete,Culvert,2,20,STREAM                  ,TOWNSHIP ROAD     ,Good,20,518.7,-97.715,41.5167,N,N,N,9,0,36.4,24.3,24,11/2/2018 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C007102145     ,County Highway Agency,141,Platte County,0,0,No Place Code,2002,60,Steel,Stringer/Multi-beam or Girder,1,29.9,STREAM                  ,COLL 7695         ,Good,20,891.4,-97.6391,41.6951,7,8,8,N,1,59.5,36.4,24,10/2/2017 0:00,N  ,N  ,N  ,,,,2
31,Nebraska,C009114710     ,County Highway Agency,181,Webster County,0,0,No Place Code,2014,20,Concrete,Culvert,3,37.4,BEAVER CREEK            ,ROAD 2400         ,Good,8,1043,-98.2924,40.1326,N,N,N,8,3,45.2,34.2,24,5/2/2018 0:00,N  ,N  ,N  ,,,,2
